task_id,province,area_code,area_name,level,kind,task_status,query,evidence_url,note
police-530102,云南,530102,五华区,county,police,pending_discovery,云南 五华区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530103,云南,530103,盘龙区,county,police,pending_discovery,云南 盘龙区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530111,云南,530111,官渡区,county,police,pending_discovery,云南 官渡区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530112,云南,530112,西山区,county,police,pending_discovery,云南 西山区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530113,云南,530113,东川区,county,police,pending_discovery,云南 东川区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530114,云南,530114,呈贡区,county,police,pending_discovery,云南 呈贡区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530115,云南,530115,晋宁区,county,police,pending_discovery,云南 晋宁区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530124,云南,530124,富民县,county,police,pending_discovery,云南 富民县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530125,云南,530125,宜良县,county,police,pending_discovery,云南 宜良县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530126,云南,530126,石林彝族自治县,county,police,pending_discovery,云南 石林彝族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530127,云南,530127,嵩明县,county,police,pending_discovery,云南 嵩明县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530128,云南,530128,禄劝彝族苗族自治县,county,police,pending_discovery,云南 禄劝彝族苗族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530129,云南,530129,寻甸回族彝族自治县,county,police,pending_discovery,云南 寻甸回族彝族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530181,云南,530181,安宁市,county,police,pending_discovery,云南 安宁市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530300,云南,530300,曲靖市,prefecture,police,pending_discovery,云南 曲靖市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530302,云南,530302,麒麟区,county,police,pending_discovery,云南 麒麟区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530303,云南,530303,沾益区,county,police,pending_discovery,云南 沾益区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530304,云南,530304,马龙区,county,police,pending_discovery,云南 马龙区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530322,云南,530322,陆良县,county,police,pending_discovery,云南 陆良县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530323,云南,530323,师宗县,county,police,pending_discovery,云南 师宗县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530324,云南,530324,罗平县,county,police,pending_discovery,云南 罗平县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530325,云南,530325,富源县,county,police,pending_discovery,云南 富源县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530326,云南,530326,会泽县,county,police,pending_discovery,云南 会泽县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530381,云南,530381,宣威市,county,police,pending_discovery,云南 宣威市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530400,云南,530400,玉溪市,prefecture,police,pending_discovery,云南 玉溪市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530402,云南,530402,红塔区,county,police,pending_discovery,云南 红塔区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530403,云南,530403,江川区,county,police,pending_discovery,云南 江川区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530423,云南,530423,通海县,county,police,pending_discovery,云南 通海县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530424,云南,530424,华宁县,county,police,pending_discovery,云南 华宁县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530425,云南,530425,易门县,county,police,pending_discovery,云南 易门县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530426,云南,530426,峨山彝族自治县,county,police,pending_discovery,云南 峨山彝族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530427,云南,530427,新平彝族傣族自治县,county,police,pending_discovery,云南 新平彝族傣族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530428,云南,530428,元江哈尼族彝族傣族自治县,county,police,pending_discovery,云南 元江哈尼族彝族傣族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530481,云南,530481,澄江市,county,police,pending_discovery,云南 澄江市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530500,云南,530500,保山市,prefecture,police,pending_discovery,云南 保山市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530502,云南,530502,隆阳区,county,police,pending_discovery,云南 隆阳区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530521,云南,530521,施甸县,county,police,pending_discovery,云南 施甸县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530523,云南,530523,龙陵县,county,police,pending_discovery,云南 龙陵县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530524,云南,530524,昌宁县,county,police,pending_discovery,云南 昌宁县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530581,云南,530581,腾冲市,county,police,pending_discovery,云南 腾冲市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530600,云南,530600,昭通市,prefecture,police,pending_discovery,云南 昭通市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530602,云南,530602,昭阳区,county,police,pending_discovery,云南 昭阳区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530621,云南,530621,鲁甸县,county,police,pending_discovery,云南 鲁甸县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530622,云南,530622,巧家县,county,police,pending_discovery,云南 巧家县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530623,云南,530623,盐津县,county,police,pending_discovery,云南 盐津县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530624,云南,530624,大关县,county,police,pending_discovery,云南 大关县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530625,云南,530625,永善县,county,police,pending_discovery,云南 永善县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530626,云南,530626,绥江县,county,police,pending_discovery,云南 绥江县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530627,云南,530627,镇雄县,county,police,pending_discovery,云南 镇雄县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530628,云南,530628,彝良县,county,police,pending_discovery,云南 彝良县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530629,云南,530629,威信县,county,police,pending_discovery,云南 威信县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530681,云南,530681,水富市,county,police,pending_discovery,云南 水富市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530700,云南,530700,丽江市,prefecture,police,pending_discovery,云南 丽江市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530702,云南,530702,古城区,county,police,pending_discovery,云南 古城区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530721,云南,530721,玉龙纳西族自治县,county,police,pending_discovery,云南 玉龙纳西族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530722,云南,530722,永胜县,county,police,pending_discovery,云南 永胜县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530723,云南,530723,华坪县,county,police,pending_discovery,云南 华坪县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530724,云南,530724,宁蒗彝族自治县,county,police,pending_discovery,云南 宁蒗彝族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530800,云南,530800,普洱市,prefecture,police,pending_discovery,云南 普洱市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530802,云南,530802,思茅区,county,police,pending_discovery,云南 思茅区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530821,云南,530821,宁洱哈尼族彝族自治县,county,police,pending_discovery,云南 宁洱哈尼族彝族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530822,云南,530822,墨江哈尼族自治县,county,police,pending_discovery,云南 墨江哈尼族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530823,云南,530823,景东彝族自治县,county,police,pending_discovery,云南 景东彝族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530824,云南,530824,景谷傣族彝族自治县,county,police,pending_discovery,云南 景谷傣族彝族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530825,云南,530825,镇沅彝族哈尼族拉祜族自治县,county,police,pending_discovery,云南 镇沅彝族哈尼族拉祜族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530826,云南,530826,江城哈尼族彝族自治县,county,police,pending_discovery,云南 江城哈尼族彝族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530827,云南,530827,孟连傣族拉祜族佤族自治县,county,police,pending_discovery,云南 孟连傣族拉祜族佤族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530828,云南,530828,澜沧拉祜族自治县,county,police,pending_discovery,云南 澜沧拉祜族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530829,云南,530829,西盟佤族自治县,county,police,pending_discovery,云南 西盟佤族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530900,云南,530900,临沧市,prefecture,police,pending_discovery,云南 临沧市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530902,云南,530902,临翔区,county,police,pending_discovery,云南 临翔区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530921,云南,530921,凤庆县,county,police,pending_discovery,云南 凤庆县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530922,云南,530922,云县,county,police,pending_discovery,云南 云县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530923,云南,530923,永德县,county,police,pending_discovery,云南 永德县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530924,云南,530924,镇康县,county,police,pending_discovery,云南 镇康县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530925,云南,530925,双江拉祜族佤族布朗族傣族自治县,county,police,pending_discovery,云南 双江拉祜族佤族布朗族傣族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530926,云南,530926,耿马傣族佤族自治县,county,police,pending_discovery,云南 耿马傣族佤族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-530927,云南,530927,沧源佤族自治县,county,police,pending_discovery,云南 沧源佤族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532300,云南,532300,楚雄彝族自治州,prefecture,police,pending_discovery,云南 楚雄彝族自治州 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532301,云南,532301,楚雄市,county,police,pending_discovery,云南 楚雄市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532302,云南,532302,禄丰市,county,police,pending_discovery,云南 禄丰市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532322,云南,532322,双柏县,county,police,pending_discovery,云南 双柏县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532323,云南,532323,牟定县,county,police,pending_discovery,云南 牟定县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532324,云南,532324,南华县,county,police,pending_discovery,云南 南华县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532325,云南,532325,姚安县,county,police,pending_discovery,云南 姚安县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532326,云南,532326,大姚县,county,police,pending_discovery,云南 大姚县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532327,云南,532327,永仁县,county,police,pending_discovery,云南 永仁县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532328,云南,532328,元谋县,county,police,pending_discovery,云南 元谋县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532329,云南,532329,武定县,county,police,pending_discovery,云南 武定县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532500,云南,532500,红河哈尼族彝族自治州,prefecture,police,pending_discovery,云南 红河哈尼族彝族自治州 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532501,云南,532501,个旧市,county,police,pending_discovery,云南 个旧市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532502,云南,532502,开远市,county,police,pending_discovery,云南 开远市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532503,云南,532503,蒙自市,county,police,pending_discovery,云南 蒙自市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532504,云南,532504,弥勒市,county,police,pending_discovery,云南 弥勒市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532523,云南,532523,屏边苗族自治县,county,police,pending_discovery,云南 屏边苗族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532524,云南,532524,建水县,county,police,pending_discovery,云南 建水县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532525,云南,532525,石屏县,county,police,pending_discovery,云南 石屏县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532527,云南,532527,泸西县,county,police,pending_discovery,云南 泸西县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532528,云南,532528,元阳县,county,police,pending_discovery,云南 元阳县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532529,云南,532529,红河县,county,police,pending_discovery,云南 红河县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532530,云南,532530,金平苗族瑶族傣族自治县,county,police,pending_discovery,云南 金平苗族瑶族傣族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532531,云南,532531,绿春县,county,police,pending_discovery,云南 绿春县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532532,云南,532532,河口瑶族自治县,county,police,pending_discovery,云南 河口瑶族自治县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532600,云南,532600,文山壮族苗族自治州,prefecture,police,pending_discovery,云南 文山壮族苗族自治州 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-532601,云南,532601,文山市,county,police,pending_discovery,云南 文山市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
